Altitude	Temperature	Pressure	HE[m-3]	H2[m-3]	Total_mass_density
8.896700e+02	8.645791e+02	2.311505e-07	3.204688e+10	1.909576e+13	4.614343e-07
8.906700e+02	8.644804e+02	2.293069e-07	3.142401e+10	1.894628e+13	4.577217e-07
8.916700e+02	8.643817e+02	2.274633e-07	3.080114e+10	1.879680e+13	4.540090e-07
8.926700e+02	8.642829e+02	2.256197e-07	3.017827e+10	1.864732e+13	4.502964e-07
8.936700e+02	8.641842e+02	2.237761e-07	2.955540e+10	1.849783e+13	4.465838e-07
8.946700e+02	8.640855e+02	2.219325e-07	2.893252e+10	1.834835e+13	4.428712e-07
8.956700e+02	8.639867e+02	2.200889e-07	2.830965e+10	1.819887e+13	4.391585e-07
8.966700e+02	8.638880e+02	2.182453e-07	2.768678e+10	1.804939e+13	4.354459e-07
8.976700e+02	8.637893e+02	2.164017e-07	2.706391e+10	1.789990e+13	4.317333e-07
8.986700e+02	8.636905e+02	2.145581e-07	2.644104e+10	1.775042e+13	4.280207e-07
8.996700e+02	8.635918e+02	2.127145e-07	2.581817e+10	1.760094e+13	4.243080e-07
9.006700e+02	8.635116e+02	2.109308e-07	2.522615e+10	1.745604e+13	4.207164e-07
9.016700e+02	8.636769e+02	2.099417e-07	2.504404e+10	1.737211e+13	4.187322e-07
9.026700e+02	8.638423e+02	2.089527e-07	2.486192e+10	1.728817e+13	4.167480e-07
9.036700e+02	8.640076e+02	2.079636e-07	2.467980e+10	1.720424e+13	4.147637e-07
9.046700e+02	8.641729e+02	2.069746e-07	2.449769e+10	1.712030e+13	4.127795e-07
9.056700e+02	8.643383e+02	2.059855e-07	2.431557e+10	1.703637e+13	4.107953e-07
9.066700e+02	8.645036e+02	2.049965e-07	2.413345e+10	1.695243e+13	4.088110e-07
9.076700e+02	8.646689e+02	2.040075e-07	2.395134e+10	1.686849e+13	4.068268e-07
9.086700e+02	8.648343e+02	2.030184e-07	2.376922e+10	1.678456e+13	4.048426e-07
9.096700e+02	8.649996e+02	2.020294e-07	2.358710e+10	1.670062e+13	4.028584e-07
9.106700e+02	8.651650e+02	2.010403e-07	2.340499e+10	1.661669e+13	4.008741e-07
9.116700e+02	8.653303e+02	2.000513e-07	2.322287e+10	1.653275e+13	3.988899e-07
9.126700e+02	8.654956e+02	1.990622e-07	2.304076e+10	1.644882e+13	3.969057e-07
9.136700e+02	8.656610e+02	1.980732e-07	2.285864e+10	1.636488e+13	3.949215e-07
9.146700e+02	8.658263e+02	1.970842e-07	2.267652e+10	1.628094e+13	3.929372e-07
9.156700e+02	8.659917e+02	1.960951e-07	2.249441e+10	1.619701e+13	3.909530e-07
9.166700e+02	8.661570e+02	1.951061e-07	2.231229e+10	1.611307e+13	3.889688e-07
9.176700e+02	8.663223e+02	1.941170e-07	2.213017e+10	1.602914e+13	3.869846e-07
9.186700e+02	8.664877e+02	1.931280e-07	2.194806e+10	1.594520e+13	3.850003e-07
9.196700e+02	8.666530e+02	1.921389e-07	2.176594e+10	1.586126e+13	3.830161e-07
9.206700e+02	8.668183e+02	1.911499e-07	2.158382e+10	1.577733e+13	3.810319e-07
9.216700e+02	8.669837e+02	1.901608e-07	2.140171e+10	1.569339e+13	3.790477e-07
9.226700e+02	8.671490e+02	1.891718e-07	2.121959e+10	1.560946e+13	3.770634e-07
9.236700e+02	8.673144e+02	1.881828e-07	2.103748e+10	1.552552e+13	3.750792e-07
9.246700e+02	8.674797e+02	1.871937e-07	2.085536e+10	1.544159e+13	3.730950e-07
9.256700e+02	8.676450e+02	1.862047e-07	2.067324e+10	1.535765e+13	3.711108e-07
9.266700e+02	8.678104e+02	1.852156e-07	2.049113e+10	1.527371e+13	3.691265e-07
9.276700e+02	8.679757e+02	1.842266e-07	2.030901e+10	1.518978e+13	3.671423e-07
9.286700e+02	8.681411e+02	1.832375e-07	2.012689e+10	1.510584e+13	3.651581e-07
9.296700e+02	8.683064e+02	1.822485e-07	1.994478e+10	1.502191e+13	3.631738e-07
9.306700e+02	8.684717e+02	1.812595e-07	1.976266e+10	1.493797e+13	3.611896e-07
9.316700e+02	8.686371e+02	1.802704e-07	1.958054e+10	1.485404e+13	3.592054e-07
9.326700e+02	8.688024e+02	1.792814e-07	1.939843e+10	1.477010e+13	3.572212e-07
9.336700e+02	8.689677e+02	1.782923e-07	1.921631e+10	1.468616e+13	3.552369e-07
9.346700e+02	8.691331e+02	1.773033e-07	1.903420e+10	1.460223e+13	3.532527e-07
9.356700e+02	8.692984e+02	1.763142e-07	1.885208e+10	1.451829e+13	3.512685e-07
9.366700e+02	8.694638e+02	1.753252e-07	1.866996e+10	1.443436e+13	3.492843e-07
9.376700e+02	8.696291e+02	1.743361e-07	1.848785e+10	1.435042e+13	3.473000e-07
9.386700e+02	8.697944e+02	1.733471e-07	1.830573e+10	1.426649e+13	3.453158e-07
9.396700e+02	8.699598e+02	1.723581e-07	1.812361e+10	1.418255e+13	3.433316e-07
9.406700e+02	8.701251e+02	1.713690e-07	1.794150e+10	1.409861e+13	3.413474e-07
9.416700e+02	8.702905e+02	1.703800e-07	1.775938e+10	1.401468e+13	3.393631e-07
9.426700e+02	8.704558e+02	1.693909e-07	1.757726e+10	1.393074e+13	3.373789e-07
9.436700e+02	8.706211e+02	1.684019e-07	1.739515e+10	1.384681e+13	3.353947e-07
9.446700e+02	8.707865e+02	1.674128e-07	1.721303e+10	1.376287e+13	3.334105e-07
9.456700e+02	8.709518e+02	1.664238e-07	1.703092e+10	1.367893e+13	3.314262e-07
9.466700e+02	8.711172e+02	1.654348e-07	1.684880e+10	1.359500e+13	3.294420e-07
9.476700e+02	8.712825e+02	1.644457e-07	1.666668e+10	1.351106e+13	3.274578e-07
9.486700e+02	8.714478e+02	1.634567e-07	1.648457e+10	1.342713e+13	3.254736e-07
9.496700e+02	8.716132e+02	1.624676e-07	1.630245e+10	1.334319e+13	3.234893e-07
9.506700e+02	8.717785e+02	1.614786e-07	1.612033e+10	1.325926e+13	3.215051e-07
9.516700e+02	8.719438e+02	1.604895e-07	1.593822e+10	1.317532e+13	3.195209e-07
9.526700e+02	8.721092e+02	1.595005e-07	1.575610e+10	1.309138e+13	3.175366e-07
9.536700e+02	8.722745e+02	1.585114e-07	1.557399e+10	1.300745e+13	3.155524e-07
9.546700e+02	8.724399e+02	1.575224e-07	1.539187e+10	1.292351e+13	3.135682e-07
9.556700e+02	8.726052e+02	1.565334e-07	1.520975e+10	1.283958e+13	3.115840e-07
9.566700e+02	8.727705e+02	1.555443e-07	1.502764e+10	1.275564e+13	3.095997e-07
9.576700e+02	8.729359e+02	1.545553e-07	1.484552e+10	1.267171e+13	3.076155e-07
9.586700e+02	8.731012e+02	1.535662e-07	1.466340e+10	1.258777e+13	3.056313e-07
9.596700e+02	8.732666e+02	1.525772e-07	1.448129e+10	1.250383e+13	3.036471e-07
9.606700e+02	8.734319e+02	1.515881e-07	1.429917e+10	1.241990e+13	3.016628e-07
9.616700e+02	8.735972e+02	1.505991e-07	1.411705e+10	1.233596e+13	2.996786e-07
9.626700e+02	8.737626e+02	1.496100e-07	1.393494e+10	1.225203e+13	2.976944e-07
9.636700e+02	8.739279e+02	1.486210e-07	1.375282e+10	1.216809e+13	2.957102e-07
9.646700e+02	8.740932e+02	1.476320e-07	1.357071e+10	1.208416e+13	2.937259e-07
9.656700e+02	8.742586e+02	1.466429e-07	1.338859e+10	1.200022e+13	2.917417e-07
9.666700e+02	8.744239e+02	1.456539e-07	1.320647e+10	1.191628e+13	2.897575e-07
9.676700e+02	8.745893e+02	1.446648e-07	1.302436e+10	1.183235e+13	2.877733e-07
9.686700e+02	8.747546e+02	1.436758e-07	1.284224e+10	1.174841e+13	2.857890e-07
9.696700e+02	8.749199e+02	1.426867e-07	1.266012e+10	1.166448e+13	2.838048e-07
9.706700e+02	8.750853e+02	1.416977e-07	1.247801e+10	1.158054e+13	2.818206e-07
9.716700e+02	8.752506e+02	1.407087e-07	1.229589e+10	1.149661e+13	2.798364e-07
9.726700e+02	8.754160e+02	1.397196e-07	1.211377e+10	1.141267e+13	2.778521e-07
9.736700e+02	8.755813e+02	1.387306e-07	1.193166e+10	1.132873e+13	2.758679e-07
9.746700e+02	8.757466e+02	1.377415e-07	1.174954e+10	1.124480e+13	2.738837e-07
9.756700e+02	8.759120e+02	1.367525e-07	1.156743e+10	1.116086e+13	2.718994e-07
9.766700e+02	8.760773e+02	1.357634e-07	1.138531e+10	1.107693e+13	2.699152e-07
9.776700e+02	8.762426e+02	1.347744e-07	1.120319e+10	1.099299e+13	2.679310e-07
9.786700e+02	8.764080e+02	1.337853e-07	1.102108e+10	1.090905e+13	2.659468e-07
9.796700e+02	8.765733e+02	1.327963e-07	1.083896e+10	1.082512e+13	2.639625e-07
9.806700e+02	8.767387e+02	1.318073e-07	1.065684e+10	1.074118e+13	2.619783e-07
9.816700e+02	8.769040e+02	1.308182e-07	1.047473e+10	1.065725e+13	2.599941e-07
9.826700e+02	8.770693e+02	1.298292e-07	1.029261e+10	1.057331e+13	2.580099e-07
9.836700e+02	8.772347e+02	1.288401e-07	1.011049e+10	1.048938e+13	2.560256e-07
9.846700e+02	8.774000e+02	1.278511e-07	9.928378e+09	1.040544e+13	2.540414e-07
9.856700e+02	8.775654e+02	1.268620e-07	9.746262e+09	1.032150e+13	2.520572e-07
9.866700e+02	8.777307e+02	1.258730e-07	9.564145e+09	1.023757e+13	2.500730e-07
9.876700e+02	8.778960e+02	1.248840e-07	9.382029e+09	1.015363e+13	2.480887e-07
9.886700e+02	8.780614e+02	1.238949e-07	9.199913e+09	1.006970e+13	2.461045e-07
9.896700e+02	8.782267e+02	1.229059e-07	9.017796e+09	9.985761e+12	2.441203e-07
9.906700e+02	8.783921e+02	1.219168e-07	8.835680e+09	9.901825e+12	2.421361e-07
9.916700e+02	8.785574e+02	1.209278e-07	8.653564e+09	9.817890e+12	2.401518e-07
9.926700e+02	8.787227e+02	1.199387e-07	8.471447e+09	9.733954e+12	2.381676e-07
9.936700e+02	8.788881e+02	1.189497e-07	8.289331e+09	9.650018e+12	2.361834e-07
9.946700e+02	8.790534e+02	1.179606e-07	8.107215e+09	9.566082e+12	2.341992e-07
9.956700e+02	8.792187e+02	1.169716e-07	7.925098e+09	9.482147e+12	2.322149e-07
9.966700e+02	8.793841e+02	1.159826e-07	7.742982e+09	9.398211e+12	2.302307e-07
9.976700e+02	8.795494e+02	1.149935e-07	7.560865e+09	9.314275e+12	2.282465e-07
9.986700e+02	8.797148e+02	1.140045e-07	7.378749e+09	9.230339e+12	2.262622e-07
9.996700e+02	8.798801e+02	1.130154e-07	7.196633e+09	9.146404e+12	2.242780e-07
1.000670e+03	8.800454e+02	1.120264e-07	7.014516e+09	9.062468e+12	2.222938e-07
1.001670e+03	8.802108e+02	1.110373e-07	6.832400e+09	8.978532e+12	2.203096e-07
